institution,credit_code,category,pillar,credit_name,section,field,value,units,value_numeric,value_type
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Does the institution publish the results of its institutional climate assessments?,Yes,,,boolean
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Published results of the institution’s most recently finalized institutional climate assessment,,,,not_reported
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Online resource where the results of the institution’s institutional climate assessments are publicly available,https://studentsurvey.ie/sites/default/files/2024-01/StudentSurvey.ie%202023_TUDublin.pdf,,,url
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Points earned for indicator PA 6.3,1,,1.0,number
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-6,PA,Social,Institutional Climate,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Completed racial and ethnic diversity worksheet,PA_7.1_7.2_7.3_Racial_and_Ethnic_Diversity_Worksheet.xlsx,,,text
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Ethnic diversity index for students,0.66,,0.66,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Ethnic diversity index for academic staff,"0 Revised on Nov. 24, 2025",,,text
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Ethnic diversity index for non-academic staff,"0 Revised on Nov. 24, 2025",,,text
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Ethnic diversity index for executive staff,"0 Revised on Nov. 24, 2025",,,text
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Points earned for indicator PA 7.1,0.22,,0.22,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Total number of marginalized racial, ethnic, and/or Indigenous groups in the region served by the institution",11,,11.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Number of marginalized racial, ethnic, and/or Indigenous groups that are equitably represented among students",7,,7.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Description of the methodology and data source(s) used to identify the region served and its demographics,"Central Statistics Office of Ireland has provieded the relevant data for general number and propotion of marginalised racial, ethnic, and/or Indigenous groups in the whole population (Ref 1). URL References: Ref 1: Group/Background Census of Population 2022 - https://data.cso.ie/",,,text_long
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Percentage of marginalized, racial, ethnic, and Indigenous groups that are equitably represented among students",63.64,,63.64,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Points earned for indicator PA 7.2,0.64,,0.64,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Number of marginalized racial, ethnic, and/or Indigenous groups that are equitably represented among regular/permanent academic staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Number of marginalized racial, ethnic, and/or Indigenous groups that are equitably represented among regular/permanent non-academic staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Number of marginalized racial, ethnic, and/or Indigenous groups that are equitably represented among executive staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Percentage of marginalized, racial, ethnic, and Indigenous groups that are equitably represented among regular/permanent academic staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Percentage of marginalized, racial, ethnic, and Indigenous groups that are equitably represented among regular/permanent non-academic staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,"Percentage of marginalized, racial, ethnic, and Indigenous groups that are equitably represented among executive staff",0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Points earned for indicator PA 7.3,0,,0.0,number
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-7,PA,Social,Racial and Ethnic Representation,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Percentage of students that identify as women or other marginalized gender identities,42.23,,42.23,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Points earned for indicator PA 8.1,0,,0.0,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Percentage of regular/permanent academic staff that identify as women or other marginalized gender identities,41.55,,41.55,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Percentage of regular/permanent non-academic staff that identify as women or other marginalized gender identities,56.40,,56.4,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Percentage of executive staff that identify as women or other marginalized gender identities,41.09,,41.09,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Points earned for indicator PA 8.2,0.33,,0.33,number
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-8,PA,Social,Gender Parity,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Does the institution have the required data and wish to pursue this indicator?,Yes,,,boolean
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Local currency code,EUR,,,text
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Local hourly minimum wage for students,12.70,,12.7,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Average annual net price of attendance for low-income students,"5,880.98",,5880.98,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Number of paid work-hours per year required to meet the average net price of attendance for low-income students,463.07,,463.07,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Points earned for indicator PA 9.1,1,,1.0,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Does the institution have the required data and wish to pursue this indicator?,Yes,,,boolean
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Percentage of students that are low-income,34,,34.0,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Description of the methodology used to identify low-income students,"Student Assistance Fund (SAF) and the 1916 Bursary Fund, which are aimed at students from underrepresented or disadvantaged backgrounds. Eligibility for these supports includes students from households with a combined income of less than €49,840, as well as those who qualify through access routes such as the HEAR (Higher Education Access Route)",,,text_long
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Points earned for indicator PA 9.2,0.50,,0.5,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Is an applicant’s relationship to the institution’s alumni or donors a factor that is positively considered in the institution’s admission decisions?,No,,,boolean
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Narrative and/or website URL providing an overview of the factors that are considered in the institution’s admission decisions,"Irish universities, including Technological University Dublin (TU Dublin), base their admissions decisions primarily on academic merit. For undergraduate programs, the main criterion is performance in the Irish Leaving Certificate, where applicants are assessed based on their exam scores. This is reflected in TU Dublin’s reliance on the Central Applications Office (CAO) system, which allocates points based on an applicant’s best six subjects in a single sitting of the Leaving Certificate. Specific subject requirements and grades are necessary to meet eligibility criteria​ (Ref 1); For postgraduate programs, admissions are also based on relevant qualifications, such as a completed degree and academic performance. The specific entry requirements may vary by program, but academic achievement remains central to the decision-making process (Ref 2). URL References: Ref 1: https://www.tudublin.ie/study/international-students/entry-requirements/undergraduate-entry-requirements/ Ref 2: https://www.tudublin.ie/study/postgraduate/how-to-apply/",,,text_long
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Points earned for indicator PA 9.3,1,,1.0,number
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-9,PA,Social,Affordability and Access,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-10,PA,Social,Student Success,,Overall student completion rate,63.80,,63.8,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Does the institution have completion rate data for low-income students?,Yes,,,boolean
Technological University Dublin,PA-10,PA,Social,Student Success,,Completion rate for low-income students,59.80,,59.8,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Ratio of the completion rate for low-income students to the overall completion rate,0.94,,0.94,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Points earned for indicator PA 10.1,1,,1.0,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Does the institution have completion rate data for women and/or students with other marginalized gender identities?,Yes,,,boolean
Technological University Dublin,PA-10,PA,Social,Student Success,,Completion rate for students that identify as women or other marginalized gender identities,71.30,,71.3,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Ratio of the completion rate for students that identify as women or other marginalized gender identities to the overall completion rate,1.12,,1.12,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Points earned for indicator PA 10.2,1,,1.0,number
Technological University Dublin,PA-10,PA,Social,Student Success,,"Does the institution have completion rate data for students from marginalized racial, ethnic, and/or Indigenous groups?",Yes,,,boolean
Technological University Dublin,PA-10,PA,Social,Student Success,,"Total number of marginalized racial, ethnic, and/or Indigenous groups served by the institution",11,,11.0,number
Technological University Dublin,PA-10,PA,Social,Student Success,,"Number of marginalized racial, ethnic, and/or Indigenous groups with equitable completion rates",10,,10.0,number
Technological University Dublin,PA-10,PA,Social,Student Success,,"Narrative and/or website URL providing completion rates for each marginalized racial, ethnic, and/or Indigenous group served by the institution","The completion rates for ethnic groups are estimated based on the available information, including progression rates for ethnic groups and the completion rates for the entire student population.",,,text
Technological University Dublin,PA-10,PA,Social,Student Success,,"Document that includes completion rates for each marginalized racial, ethnic, and/or Indigenous group served by the institution",PA_10.3_Progression_rates_by_Ethnicity.xlsx,,,text
Technological University Dublin,PA-10,PA,Social,Student Success,,"Percentage of marginalized, racial, ethnic, and Indigenous groups with equitable completion rates",90.91,,90.91,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Points earned for indicator PA 10.3,0.91,,0.91,number
Technological University Dublin,PA-10,PA,Social,Student Success,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-10,PA,Social,Student Success,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make physical health services available to students?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s physical health services for students,"TU Dublin offers on-campus Student Health Centres (Ref 1) that provide holistic healthcare services, encompassing general medical care, sexual health, psychological support, and social aspects of student well-being. These services are designed to complement students' personal healthcare providers, ensuring confidentiality and promoting overall student success. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/student-health-centres/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make behavioral health services available to students?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s behavioral health services for students,"TU Dublin offers a free, confidential Student Counselling Service (Ref 1) staffed by qualified psychologists and psychotherapists, providing one-on-one counselling, group therapy programs, and events throughout the year, both online and face-to-face. Additionally, the service supports students using SilverCloud (Ref 2), an online platform offering self-help programs for managing common mental health issues such as anxiety, depression, and stress. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/counselling-service/ Ref 2: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/counselling-service/silvercloud-cbt-programme/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make sexual and reproductive health services available to students?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s sexual/reproductive health services for students,"TU Dublin provides comprehensive sexual and reproductive health services (Ref 1) for students, including testing for sexually transmitted infections (STIs) such as chlamydia, gonorrhoea, syphilis, hepatitis B, and HIV. Students can access these services through appointments with general practitioners or nurses, and the university also offers free home STI testing kits in collaboration with the Health Service Executive (HSE). Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/student-health-centres/grangegorman-aungier-street/specialist-clinics/sexual-health-service/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make contemplative and/or spiritual activities available to students?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s contemplative and spiritual activities for students,"TU Dublin offers a range of contemplative and spiritual activities (Ref 1) for students, including mindfulness meditation sessions, access to quiet spaces for reflection and prayer, and various events that foster community and intercultural exchange. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/pastoral-care-chaplaincy/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution have a campus safety committee that brings together students from vulnerable groups and management in the development and review of policies and procedures related to student safety and violence prevention?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s student safety and violence prevention committee,"The university has a University Health and Safety committee which has students union representation, information on all university Health and safety groups is available (Ref 1). While the University does not have a group specifically looking at specific vulnerable groups security is included in the terms of reference for health and safety. Students from vulnerable groups and management also come together in the Equality, Diversity and Inclusion (EDI) committee (Ref 2) and sub-committe of our Governing Body (Ref 3). URL References: Ref 1: https://www.tudublin.ie/for-staff/safety-health-welfare/safety-hub/committees-and-working-groups/ Ref 2: https://www.tudublin.ie/explore/about-the-university/equality-and-diversity/ Ref 3: https://www.tudublin.ie/explore/about-the-university/governance/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution have an emergency assistance fund that provides grants or interest-free loans to students who are experiencing financial difficulties?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s emergency assistance fund for students,"TU Dublin offers an Emergency Assistance Fund (Ref 1) to support students facing urgent financial crises, such as the need to vacate accommodation urgently or attending a funeral due to bereavement. This fund is distinct from the General Student Assistance Schemes and is intended for immediate, unforeseen expenses. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/financial-support/aungier-st-bolton-st-grangegorman/emergency-assistance-fund/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,"Does the institution have a food bank/pantry, meal donation program, or similar initiative that provides food at no cost to students experiencing food insecurity?",Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s student food security initiatives,TU Dublin student services food voucher scheme (Ref 1). URL References: Ref 1: https://www.instagram.com/p/DCByRaBsHQo/,,,text
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Points earned for indicator PA 11.1,1.00,,1.0,number
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make physical health services available to employees?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s physical health services for employees,"TU Dublin provides employees with access to physical health services, including occupational health assessments (Ref 1), health surveillance programs, and free eye and eyesight tests at the National Optometry Centre (Ref 2). URL References: Ref 1: https://www.tudublin.ie/for-staff/safety-health-welfare/safety-hub/occupational-health/ Ref 2: https://www.tudublin.ie/noc/eye-examinations/specialist-clinics/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make behavioral health services available to employees?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s behavioral health services for employees,"TU Dublin offers behavioral health services for employees, including an Employee Assistance Service, bereavement support, pastoral care, and access to the SilverCloud online mental health platform (Ref 1). Additionally, the university provides wellbeing webinars (Ref 2) and various health promotion resources to support staff mental health and overall wellbeing (Ref 3). URL References: Ref 1: https://www.tudublin.ie/media/website/for-staff/human-resources/people-dev/prof-dev/documents/Staff-Supports-%281%29.pdf Ref 2: https://www.tudublin.ie/for-staff/human-resources/people-development/e-learning/wellbeing/ Ref 3: https://www.tudublin.ie/intranet/workplace-wellbeing/staff-supports/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make free or reduced cost fitness activities available to employees?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s fitness activities for employees,"TU Dublin offers the ""Be Active Be Social"" program (Ref 1), providing fitness and sports sessions for staff and students of all abilities in a fun, friendly, and non-competitive environment. Activities include social 5-a-side football, yoga, tag rugby, GAA, pickleball, basketball, self-defense, tennis, roundnet, gym fitness, campus runs, and women-only sessions, with events held across all campuses. URL References: Ref 1: https://www.tudublin.ie/for-students/student-life/sport/be-active-be-social/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution make contemplative and/or spiritual activities available to employees?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s contemplative and spiritual activities for employees,"TU Dublin offers a range of contemplative and spiritual activities for employees, including access to St. Laurence's Church (Ref 1) —a center for prayer, worship, and spiritual development that hosts weekly Mass and mindfulness sessions. Additionally, the university's Pastoral Care and Chaplaincy Service (Ref 2) provides confidential support, fostering the spiritual, social, emotional, and intellectual well-being of staff. URL References: Ref 1: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/pastoral-care-chaplaincy/%E2%80%8C%E2%80%8C%E2%80%8C%E2%80%8Cstlaurences/ Ref 2: https://www.tudublin.ie/for-students/student-services-and-support/student-wellbeing/pastoral-care-chaplaincy/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution have an institution-wide health and safety committee or network of committees that brings together workers and management in the development and review of workplace health and safety policies and procedures?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s workplace health and safety committees,"TU Dublin has established a comprehensive safety management system (Ref 1) that includes the University Safety, Health and Welfare (SHW) Steering Committee, Campus SHW Committees, and various working groups. These committees ensure effective coordination and management of health and safety issues, promote employee participation, and facilitate compliance with relevant legislation. URL References: Ref 1: https://www.tudublin.ie/for-staff/safety-health-welfare/safety-hub/committees-and-working-groups/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution have an emergency assistance fund that provides grants or interest-free loans to employees who are experiencing financial difficulties?,No,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s emergency assistance fund for employees,,,,not_reported
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Points earned for indicator PA 11.2,1,,1.0,number
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution prohibit smoking within all occupied buildings owned or leased by the Institution?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution restrict outdoor smoking?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Does the institution prohibit smoking and tobacco use across the entire campus?,Yes,,,boolean
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Narrative and/or website URL providing an overview of the institution’s smoke-free policies,"In line with the Department of Health’s Tobacco Free Ireland Policy, which aims to promote tobacco-free campuses for all third-level institutions, TU Dublin campus introduced a smoke free zone on campus from September 2020 (Ref 1, Ref 2). URL References: Ref 1: https://www.tudublin.ie/media/website/policies-and-forms/health-amp-safety/Smoking-Policy-for-TU-Dublin-City-Campus-May-2019.pdf Ref 2: https://www.tudublin.ie/explore/our-campuses/blanchardstown/towards-a-smoke-free-campus/",,,text_long
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Points earned for indicator PA 11.3,1,,1.0,number
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-11,PA,Social,"Health, Safety and Wellbeing",,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Number of weeks of paid maternity leave,26,,26.0,number
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Narrative and/or website URL providing an overview of the maternity leave options available to employees,"The Maternity Protection Acts cover the entitlements for allstaff who are pregnant, have recently given birth, or who are breastfeeding. This is inclusive of transgender males who have obtained a gender recognition certificate in accordance with the Gender Recognition Act 2015. All staff who commence maternity leave are entitled to 26 consecutive weeks paid* maternity leave (Ref 1). URL References: Ref 1: https://www.tudublin.ie/media/intranet/hr/policies/Maternity-Leave-HRP021-22.05.24.pdf",,,text_long
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Points earned for indicator PA 12.1,1,,1.0,number
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Percentage of employees eligible for paid all-gender family/medical leave,100,,100.0,number
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Narrative and/or website URL providing an overview of the institution’s eligibility criteria for paid family/medical leave,"The Maternity Protection Acts cover the entitlements for all staff who are pregnant, have recently given birth, or who are breastfeeding. This is inclusive of transgender males who have obtained a gender recognition certificate in accordance with the Gender Recognition Act 2015. All staff who commence maternity leave are entitled to 26 consecutive weeks paid maternity leave (Ref 1) URL References: Ref 1: https://www.tudublin.ie/media/intranet/hr/policies/Maternity-Leave-HRP021-22.05.24.pdf",,,text_long
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Points earned for indicator PA 12.2,1,,1.0,number
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Does the institution publish information on anti-harassment in a format that is accessible to all employees?,Yes,,,boolean
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Does the institution publish information on grievance resolution in a format that is accessible to all employees?,Yes,,,boolean
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Does the institution publish information on whistleblower protections in a format that is accessible to all employees?,Yes,,,boolean
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Does the institution publish information on freedom of association in a format that is accessible to all employees?,Yes,,,boolean
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Narrative and/or website URL providing an overview of the institution’s published measures to protect employee rights,"This is a legal obligation covered by Article 11 of the European Convention on Human Rights. In addition to many HR policies, there is support available through unions or the Workplace Relations office.",,,text_long
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Points earned for indicator PA 12.3,1,,1.0,number
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Notes about the information provided for this credit,,,,not_reported
Technological University Dublin,PA-12,PA,Social,Employee Rights,,Additional documentation for this credit,,,,not_reported
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,"Has the institution conducted one or more internal pay equity assessments during the previous three years to identify disparities that are not attributable to skills, responsibilities, or level of experience?",Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Description of the methodologies used to assess internal pay equity,"TU Dublin has conducted internal pay equity assessments within the previous three years to identify disparities that are not attributable to skills, responsibilities, or level of experience. According to TU Dublin’s Gender Pay Gap Report, the institution carried out an analysis to assess pay equity across different genders, which involved identifying any pay disparities between male and female employees. Methodologies Used: Gender Pay Gap Analysis (Ref 1): TU Dublin uses the gender pay gap metric, which measures the difference in average hourly earnings between men and women. This methodology highlights any discrepancies in pay that cannot be justified by factors such as role, skills, or experience. Statistical Breakdown: The analysis breaks down the gender pay gap by calculating the average hourly earnings of men and women across different pay quartiles, thus identifying whether pay disparities are concentrated in specific levels of seniority or across the entire institution. Pay Gap Reporting by Quartiles: TU Dublin assesses pay equity across four pay quartiles (lower, lower middle, upper middle, and upper) to gain a detailed understanding of pay distribution at all levels of the organization. The report and these assessments help the institution identify structural inequalities and guide efforts toward achieving pay equity, in line with TU Dublin’s commitment to fair and transparent pay practices. URL References: Ref 1: https://www.tudublin.ie/explore/about-the-university/gender-pay-gap-report/",,,text_long
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Are the pay equity assessment(s) inclusive of both academic and non-academic staff?,Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Do the pay equity assessment(s) explicitly address pay equity by gender identity?,Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,"Do the pay equity assessment(s) explicitly address internal pay equity by racial, ethnic, and/or Indigenous identity?",No,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Does the institution publish the results of its internal pay equity assessments?,Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Published results of the institution’s most recently finalized internal pay equity assessment,,,,not_reported
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Online resource where the results of the institution’s internal pay equity assessments are available,https://www.tudublin.ie/media/website/explore/about-the-university/gender-pay-gap/Gender-Pay-Gap-Report-2023-FINALv1.pdf,,,url
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Points earned for indicator PA 13.1,0.80,,0.8,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Is the institution a third party accredited living wage employer?,No,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Narrative and/or website URL detailing the institution’s living wage accreditation,,,,not_reported
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Local currency code,EUR,,,text
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Performance year for living wage,2023,,2023.0,year
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Living wage,13.85,,13.85,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Standard or methodology used to determine the living wage,The 2022/23 Living Wage for the Republic of Ireland was €13.85 per hour (Ref 1). URL References: Ref 1: https://www.livingwage.ie/documents/archive.html,,,text
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Wage floor for regular/permanent employees,16.53,,16.53,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Wage floor for short-term/casual academic staff,14.32,,14.32,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Wage floor for short-term/casual non-academic staff,16.31,,16.31,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Percentage of employees that receive remuneration equivalent to at least a living wage,100,,100.0,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Narrative outlining the forms of remuneration included in the living wage calculations,"According to the University Salary Scales (Ref 1) and Resaerch Salary Scales (Ref 2). The lowest wage payment is 29,811 for Clerical Off/Lib Assistant I/Grd 3 level and maximum working hour is 37/week (7.4/day) (including at least 22 days of annual leave and 10 public holidays). 29,811 / (52*5 - 10 - 22) / 7.4 = €17.67/hour. For weekly paid employees, the lowest payment is 640.74 for General Op level, 640.74 / 37 = €17.32/hour. For hourly paid employees, the lowest payment is €14.32/hour for sport Assistant Level 1. URL References: Ref 1: https://www.tudublin.ie/media/website/for-staff/human-resources/salary-scales/Salary-Scales---01.10.2024.pdf Ref 2: https://www.tudublin.ie/media/website/for-staff/human-resources/Revised-Research-salary-scales-wef-01.10.2023.pdf",,,text_long
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Has the institution made a formal commitment to pay a living wage?,Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Narrative and/or website URL detailing the institution’s formal commitment to pay a living wage,"University staff salaries are set in accordance with public service pay and conditions policies, as established and updated periodically by the Government.",,,text
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Points earned for indicator PA 13.2,3,,3.0,number
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Does the institution have one or more significant contractors?,Yes,,,boolean
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Documentation affirming that the institution has no significant contractors,,,,not_reported
Technological University Dublin,PA-13,PA,Social,Pay Equity and Living Wage,,Total number of significant contractors,45,,45.0,number
